
5.078324816892369995e+02, 6.447526082707921091e+01, 9.914462229288832873e+01, 6.813461062457871265e+01, 2.349532482896874086e+01, 1.153220156206663916e+01, 9.137683939125258803e+01, 1.376727690898391643e-01, 
3.318321910100044079e+02, 1.068236773709207021e+01, 9.944708026842690174e+01, 2.484395742346060132e+01, 2.172847047994891057e+01, 6.730060691083423308e+01, 6.018329091427004585e+01, -1.489690450601287644e-02, 
3.825055162256911672e+02, 6.376125138783478974e+01, 8.963849075527926402e+01, 7.005892679486903774e+01, 1.540401451154855827e+01, 9.091319711777529733e+01, 7.517878132368517186e+01, -2.370372831338297681e-01, 
2.322765426387292678e+02, 7.115936163963695549e+01, 3.968007273932439460e+01, 8.123774655642381504e+01, 3.020790389627289230e+01, 6.576175229405624378e+00, 3.985612136813602291e+01, -1.871413246059550062e-02, 
2.614894046256044930e+02, 4.292761987168601934e+01, 1.005064182791546123e+01, 5.496937824485449653e+00, 3.259654774742912764e+01, 3.898318220003219636e+01, 3.654102065229687923e+01, 4.905960403279100573e-02, 
7.773283801153660306e+02, 3.561126556203883808e+01, 5.304672262544984562e+01, 5.161343089893770042e+01, 7.595803907512066644e+01, 9.121356392947187430e+01, 8.338788483056904965e+01, -1.612023446957747963e-01, 
2.557550008183105206e+02, 3.061809236809133594e+01, 1.907728195426487972e+01, 8.144628389482676312e+01, 4.801762649868106791e+01, 4.086955451074759083e+01, 3.261853670486981116e+01, 8.347632828368329455e-03, 
