
2.808831824469850744e+02, 6.407756397141001798e+02, 1.833818311887787047e+02, 3.640229262698167645e+01, 6.380930284967895716e+01, 1.553354796631326735e+02, 5.553279428502569393e-02, 
3.893996204928524207e+02, 1.107586508116363859e+02, 1.696554355929999645e+02, 8.048495258924635465e+00, 1.506354965497194485e+02, 1.208170973233306142e+02, -2.098619404859620730e-01, 
1.951205281095831765e+02, 7.218634082392773053e+02, 4.574490668357465211e+02, 2.018667708112635495e+01, 8.757809910400467857e+01, 1.636301358359276605e+02, 1.394121785565862748e-01, 
2.047597175596221177e+02, 4.986783041890041090e+02, 5.455744813634720458e+02, 2.193026080618174234e+01, 7.018852747853624408e+01, 1.629253774540077586e+02, 8.699318270882878956e-02, 
2.630865144548607191e+02, 3.492720886578094905e+02, 6.086511951874881561e+02, 4.567723453950964796e+01, 1.110619190950055213e+02, 5.085842928246614747e+01, 6.899548394764602743e-02, 
5.603577461251077239e+02, 5.514872665626458001e+02, 4.805771699001731463e+02, 2.453334978623581364e+01, 1.476916329108473178e+02, 1.263083656880724988e+02, -2.690588750915243743e-01, 
4.661163896505974549e+02, 6.978566065507709482e+02, 1.287408770070442188e+02, 3.754071228464625420e+01, 6.965527935947173432e+01, 5.400845506202372803e+01, -2.467848520467778584e-01, 
