
3.659839315764025969e+02, 6.306416876924790671e+01, 1.152697788178200611e+01, 7.752748305081520641e+01, 6.650494882657311280e+01, 3.481712320527765314e+01, 6.946672777773815710e+01, 1.000000000000000000e+00, 
5.041096584685619177e+02, 3.048182358968869821e+01, 7.368168744952940585e+01, 1.298319223481358797e+01, 6.196158869273300240e+01, 3.671037430179573846e+01, 3.812500685617632712e+01, 1.000000000000000000e+00, 
7.124851807275522333e+02, 2.588309433989943997e+01, 8.119317153624987782e+01, 5.808515993203860006e+01, 4.291063778490988767e+01, 7.797410756107727536e+01, 1.287999694624951452e+01, 1.000000000000000000e+00, 
2.418898298576080492e+02, 6.467845291628968596e+01, 2.963792777914357757e+01, 3.885962479235831069e+01, 5.436763587247292406e+01, 8.389994602938956803e+01, 3.454442679405526206e+01, 1.000000000000000000e+00, 
6.789526204822693671e+02, 8.078311902719602244e+01, 9.029223776598233542e+01, 1.299758787030564733e+01, 2.749792002284704751e+01, 3.029490735096107557e+01, 4.116069492226622373e+01, 1.000000000000000000e+00, 
5.595834166081356216e+02, 1.772237812379899680e+01, 9.718806861976680977e+01, 1.826615885964914554e+01, 1.275651003831348618e+01, 7.368588850143684965e+01, 4.890827236979884418e+01, 1.000000000000000000e+00, 
5.253662723535778696e+02, 1.035275732265183457e+01, 7.349440879136584215e+01, 7.729442689034046055e+01, 9.840310315117115181e+01, 9.558283962563669434e+01, 4.466183245717604677e+01, 1.000000000000000000e+00, 
3.809801325645196926e+02, 9.387698486238078033e+01, 8.635402854231779557e+00, 8.515423810152795170e+01, 8.932772111512123558e+01, 7.268906182663835125e+01, 8.568628873060730200e+01, 1.000000000000000000e+00, 
